,Location,Book_Title,Book_Author,Publisher,Book_Rating,user_id,ISBN,Cluster
2077,776,4158,154,428,5,114868,449007030,3
2078,776,4441,3310,1261,7,114868,500200505,3
2079,776,7438,4902,1465,5,114868,676974597,2
2080,776,7438,4902,1465,9,114868,771008635,2
2081,2689,1466,1068,585,8,114889,747208050,2
2082,1075,7438,4902,1465,8,114893,99092808,0
2083,1075,7438,4902,1465,8,114893,99255308,0
2084,1075,7438,4902,1465,7,114893,99259109,0
2085,1075,721,1206,965,9,114893,140124381,0
2086,1075,5905,1206,965,9,114893,140143882,0
2087,1075,2825,3606,158,5,114893,425182908,3
2088,1075,4030,4448,125,7,114893,449003795,3
2089,1075,7438,4902,1465,5,114893,552143235,3
2090,1409,2351,1325,961,8,114911,140243895,0
2091,1231,7438,4902,1465,7,114921,894801538,2
2092,514,7438,4902,1465,5,114983,6496946,0
2093,2531,7438,4902,1465,7,114988,4402103,0
2094,2531,6852,4433,125,7,114988,34538010,0
2095,2531,6260,1918,333,4,114988,44022165,0
2096,2531,5971,484,979,7,114988,60920084,0
2097,2531,7438,4902,1465,8,114988,64408655,0
2098,2531,6452,3133,597,7,114988,80505622,0
2099,2531,1427,351,1201,9,114988,140220096,0
2100,2531,851,430,1212,7,114988,312291329,3
2101,2531,5985,120,1369,8,114988,375703632,3
2102,2531,7438,4902,1465,5,114988,375724672,3
2103,2531,3803,1323,337,10,114988,385336489,3
2104,2531,1738,3027,1392,7,114988,445409029,3
2105,2531,521,3996,682,7,114988,515127485,3
2106,2531,4996,3284,838,9,114988,786808772,2
2107,2531,7269,3898,1295,1,114988,971880107,2
2108,2531,3589,4377,1199,8,114988,1569472025,1
2109,114,6191,3673,559,8,115003,6251279,0
2110,114,7438,4902,1465,7,115003,60196122,0
2111,114,484,390,979,7,115003,60921145,0
2112,114,7438,4902,1465,5,115003,60977264,0
2113,114,7438,4902,1465,9,115003,68484477,0
2114,114,2099,2069,1214,7,115003,312185863,3
2115,114,2642,1143,1211,7,115003,312201656,3
2116,114,2319,1746,1211,8,115003,312288581,3
2117,114,3810,1736,747,7,115003,316132128,3
2118,114,4574,2718,125,10,115003,345465083,3
2119,114,1612,22,1073,10,115003,375507507,3
2120,114,2961,921,1367,9,115003,375704035,3
2121,114,2102,1243,62,8,115003,385120877,3
2122,114,5279,2049,62,8,115003,385265700,3
2123,114,7438,4902,1465,7,115003,385491336,3
2124,114,3770,3512,42,10,115003,394519930,3
2125,114,3529,2297,1369,8,115003,679751521,2
2126,114,393,3941,1369,8,115003,679774025,2
2127,114,3919,3870,1096,8,115003,895772531,2
2128,114,1733,4108,1351,8,115003,912383844,2
2129,114,6096,2934,186,10,115003,913990604,2
2130,817,7266,3389,768,6,115027,2147483647,4
2131,1992,3998,1244,1073,7,115062,679437460,2
2132,2312,7438,4902,1465,5,115097,80371274,0
2133,2312,7438,4902,1465,5,115097,688016227,2
2134,17,7438,4902,1465,9,115098,340769386,3
2135,2345,5938,2007,1213,8,115120,312974698,3
2136,2345,4806,3084,134,5,115120,553579827,3
2137,2345,7438,4902,1465,5,115120,671042483,2
2138,2382,4725,3070,125,10,115144,34543630,0
2139,1032,7438,4902,1465,6,115150,156027321,0
2140,1032,615,33,704,9,115150,375412530,3
2141,822,6922,2994,360,10,115171,385484518,3
2142,1600,7438,4902,1465,10,115224,679781587,2
2143,2383,1037,2702,337,8,115231,38533348,0
2144,1962,7266,3389,768,5,115259,2147483647,4
2145,975,348,1741,1369,7,115304,375713271,3
2146,2593,7438,4902,1465,10,115351,451171810,3
2147,367,7438,4902,1465,5,115372,68486052,0
2148,1610,1010,2929,923,7,115410,752801686,2
2149,545,5489,3017,979,9,115435,6000438,0
2150,545,5724,1189,563,9,115435,60975903,0
2151,545,7438,4902,1465,8,115435,316569321,3
2152,545,2086,4714,125,10,115435,345368754,3
2153,545,3537,778,1367,7,115435,375706771,3
2154,545,1745,77,1392,10,115435,446670111,3
2155,545,7438,4902,1465,9,115435,679417796,2
2156,545,6066,4039,1369,9,115435,679763996,2
2157,545,1665,3920,1320,9,115435,966941411,2
2158,683,6885,2376,961,9,115474,140053204,0
2159,970,5133,1449,610,6,115518,340822015,3
2160,2564,5549,1764,108,9,115537,380006340,3
2161,2564,1597,4179,1362,9,115537,670880434,2
2162,2564,7438,4902,1465,6,115537,743408306,2
2163,2564,7438,4902,1465,7,115537,787112712,2
2164,2564,7438,4902,1465,5,115537,787122092,2
2165,2564,1109,1932,589,6,115537,1558744401,1
2166,1856,3653,1390,804,8,115539,70064547,0
2167,2065,7438,4902,1465,5,115549,671019546,2
2168,283,3108,4309,554,8,115552,6385907,0
2169,283,7438,4902,1465,10,115552,67697175,0
2170,283,1742,2399,62,5,115552,385488181,3
2171,667,5941,592,562,9,115572,64409422,0
2172,667,785,32,125,8,115572,345443683,3
2173,667,7438,4902,1465,10,115572,385323301,3
2174,667,7438,4902,1465,10,115572,425190374,3
2175,667,497,2715,132,10,115572,553213164,3
2176,667,5797,1898,620,8,115572,618002219,2
2177,667,6683,2708,562,9,115572,688166776,2
2178,667,6735,3627,934,8,115572,805000305,2
2179,667,4465,3627,933,7,115572,805009124,2
2180,1575,6918,554,566,8,115614,2557029,0
2181,2241,2142,4387,1161,9,115641,743211375,2
2182,916,1807,4589,561,5,115678,61020699,0
2183,916,7438,4902,1465,5,115678,441006108,3
2184,916,5865,2303,99,5,115678,800632818,2
2185,916,4272,2000,99,5,115678,800634667,2
2186,916,2201,4102,99,7,115678,800635698,2
2187,916,7417,4592,99,5,115678,806641606,2
2188,281,7018,845,463,7,115692,39914787,0
2189,281,3608,2408,1080,6,115692,67945960,0
2190,281,1141,704,107,6,115692,380001411,3
2191,281,7438,4902,1465,5,115692,399143629,3
2192,698,218,1234,1369,10,115700,679724761,2
2193,2340,3966,1069,129,5,115745,553582755,3
2194,268,7438,4902,1465,5,115759,38531695,0
2195,268,1435,138,747,5,115759,316287555,3
2196,268,3456,2433,974,5,115759,525667059,3
2197,268,3490,2869,974,5,115759,525934030,3
2198,268,1016,2351,133,5,115759,553072242,3
2199,268,7438,4902,1465,5,115759,609601008,2
2200,1482,4279,2861,452,6,115778,1857026055,4
2201,530,3480,2800,554,8,115800,60183519,0
2202,1161,7438,4902,1465,8,115841,38531292,0
2203,1161,477,1074,108,7,115841,60508302,0
2204,1161,6263,3425,1180,8,115841,451199758,3
2205,1161,1070,2511,692,7,115841,821732781,2
2206,1161,1839,2238,1457,7,115841,821768689,2
2207,2313,7438,4902,1465,6,115847,804114986,2
2208,133,7438,4902,1465,8,115874,552146161,3
2209,923,1865,4722,1014,6,115900,671039830,2
2210,2494,4681,4773,125,5,115907,345342569,3
2211,2494,6508,123,1014,8,115907,671683993,2
2212,1428,4390,1714,1379,1,115934,849916437,2
2213,45,6759,2888,1133,8,115953,758205430,2
2214,991,3028,4570,454,9,115995,29339405,0
2215,991,7269,3898,1295,2,115995,971880107,2
2216,1496,5390,12,1012,6,115997,452281423,3
2217,1454,4223,3288,108,9,116005,61015725,0
2218,1454,1630,4016,859,8,116005,1853260614,4
2219,712,1452,3408,1219,10,116006,553282980,3
2220,712,7266,3389,768,9,116006,2147483647,4
2221,132,7438,4902,1465,5,116031,140076948,0
2222,132,3612,2103,1441,5,116031,373832885,3
2223,1560,4724,1467,436,8,116041,671228099,2
2224,1386,4999,52,1035,9,116063,130952494,0
2225,1394,3208,3397,979,10,116070,380727668,3
2226,964,6703,1535,1208,6,116122,312132220,3
2227,964,7438,4902,1465,5,116122,312274653,3
2228,964,4107,2286,907,10,116122,596000324,3
2229,964,1366,263,92,8,116122,689305079,2
2230,964,7008,2207,776,6,116122,789714426,2
2231,964,5064,4395,485,7,116122,891074074,2
2232,964,4562,1013,1443,5,116122,898797624,2
2233,249,7205,4451,125,5,116195,345443284,3
2234,1873,7438,4902,1465,7,116210,552124737,3
2235,509,5908,3606,158,8,116220,425180638,3
2236,530,6435,2882,368,5,116223,743464451,2
2237,2336,7266,3389,768,3,116231,2147483647,4
2238,1312,3430,2332,561,5,116241,61098299,0
2239,1199,2142,4387,1161,9,116267,743211375,2
2240,591,1292,4464,428,8,116301,449125513,3
2241,591,2703,4071,128,10,116301,553565486,3
2242,591,1666,211,162,10,116301,1556616074,1
2243,872,6646,218,116,8,116311,316780375,3
2244,2110,6927,37,561,9,116313,61030910,0
2245,2110,7010,2728,427,8,116313,345455207,3
2246,2110,476,937,1018,8,116313,671027360,2
2247,2110,970,3229,1018,8,116313,743444078,2
2248,2110,2562,3363,1375,9,116313,1591162149,1
2249,1288,89,3105,345,10,116356,803703309,2
2250,2368,5720,1386,1355,10,116391,1843336251,4
2251,2020,1235,4857,758,8,116408,681410035,2
2252,2012,6491,4877,863,7,116428,385510012,3
2253,133,7438,4902,1465,4,116450,552994928,3
2254,161,5203,2817,549,10,116477,64407667,0
2255,1713,7438,4902,1465,9,116526,312860862,3
2256,1497,5956,4294,979,7,116549,60976241,0
2257,1497,7438,4902,1465,9,116549,679781587,2
2258,1497,5111,4131,202,6,116549,767903382,2
2259,2664,7438,4902,1465,10,116555,671778722,2
2260,2313,6607,1109,1369,9,116563,679765468,2
2261,2069,4082,3816,128,7,116577,553580256,3
2262,1636,7266,3389,768,7,116582,2147483647,4
2263,526,6704,1615,39,7,116587,807593664,2
2264,2528,6327,3054,556,10,116599,61074292,0
2265,2528,7438,4902,1465,10,116599,64430189,0
2266,2528,7438,4902,1465,6,116599,73354455,0
2267,2528,2664,1360,1409,10,116599,307231046,3
2268,2528,597,3879,529,10,116599,373036396,3
2269,2528,345,3880,529,6,116599,373225253,3
2270,2528,7334,4607,529,8,116599,373225997,3
2271,2528,2515,56,529,10,116599,373226276,3
2272,2528,4447,2510,158,10,116599,425163423,3
2273,2528,3624,1719,1154,10,116599,590415905,3
2274,2528,7438,4902,1465,10,116599,717284832,2
2275,2510,6885,2376,961,10,116630,140053204,0
2276,324,880,2251,561,5,116676,61096016,0
2277,324,6842,1890,107,6,116676,380765462,3
2278,1917,7266,3389,768,6,116697,2147483647,4
2279,2538,7266,3389,768,8,116699,2147483647,4
2280,39,1326,4496,1214,10,116703,31225220,0
2281,1651,4435,4016,758,10,116744,681005742,2
2282,1979,6208,390,979,9,116758,60930535,0
2283,1979,6690,2972,573,7,116758,156007185,0
2284,1979,4431,534,741,7,116758,316899984,3
2285,1979,5273,1716,1392,8,116758,446690295,3
2286,1979,4499,4499,1399,7,116758,671567799,2
2287,1979,2168,3104,1014,8,116758,671739255,2
2288,1979,4179,3757,1369,9,116758,679756450,2
2289,1979,2660,2053,1369,9,116758,679776362,2
2290,1979,7266,3389,768,7,116758,2147483647,4
2291,449,2779,577,678,9,116763,1558283854,1
2292,870,7438,4902,1465,2,116777,35669177,0
2293,2262,3957,1986,774,7,116796,28604199,0
2294,2262,7438,4902,1465,9,116796,922066728,2
2295,2239,2204,539,618,7,116873,899194427,2
2296,1355,7438,4902,1465,5,116897,399143947,3
2297,1355,2769,4443,1166,7,116897,1590790553,1
2298,81,487,2821,961,9,116931,140440410,0
2299,81,5945,2347,1195,7,116931,394530152,3
2300,81,3302,2932,129,9,116931,553342495,3
2301,81,2476,1476,1149,7,116931,590418548,3
2302,81,2543,2293,1411,9,116931,664244653,2
2303,81,2635,3142,454,10,116931,684717255,2
2304,1036,1000,967,1149,7,116948,590634275,3
2305,829,5513,2452,632,10,117068,786868015,2
2306,1102,5350,1893,747,5,117073,316769487,3
2307,545,7241,4339,1063,10,117080,399144463,3
2308,1646,7438,4902,1465,7,117092,440220602,3
2309,2630,7309,1902,327,8,117123,345442458,3
2310,2564,3489,2723,799,7,117131,771034040,2
2311,2428,7438,4902,1465,10,117132,39914840,0
2312,2428,7438,4902,1465,9,117132,446525502,3
2313,2428,4991,2106,682,8,117132,515133418,3
2314,2124,17,1709,417,6,117173,571209769,3
2315,2427,1047,2244,1297,10,117210,765303418,2
2316,2427,3118,4076,1132,10,117210,943151031,2
2317,1393,6699,2668,555,5,117215,61056774,0
2318,657,7438,4902,1465,7,117290,1565999916,1
2319,209,472,1482,1161,10,117308,68484267,0
2320,2386,4016,4625,563,7,117384,60807792,0
2321,2386,5672,592,573,5,117384,156329301,0
2322,2386,5325,3931,1184,7,117384,684868911,2
2323,2386,3182,1142,1231,10,117384,717283534,2
2324,2386,1615,3906,632,10,117384,786881852,2
2325,2386,3806,4634,1322,10,117384,842329242,2
2326,2386,655,2579,13,10,117384,870292242,2
2327,2386,7164,4189,1439,8,117384,894807692,2
2328,2059,101,2344,506,9,117395,802130208,2
2329,839,1112,2586,324,5,117406,886778921,2
2330,2206,326,2279,272,10,117535,190259357,0
2331,2158,395,4026,573,10,117539,156047624,0
2332,2158,1165,1588,806,5,117539,879674261,2
2333,2007,7438,4902,1465,8,117547,671204971,2
2334,1143,7438,4902,1465,10,117548,373872100,3
2335,1504,7266,3389,768,8,117569,2147483647,4
2336,57,1817,1290,282,7,117581,1555139884,1
2337,906,2782,271,125,7,117593,345337662,3
2338,906,5575,4112,158,5,117593,1572972009,1
2339,1655,4739,27,329,10,117594,385730586,3
2340,1655,1614,4628,632,6,117594,786889020,2
2341,1655,6218,575,850,3,117594,1576738426,1
2342,1817,6752,1321,107,6,117609,380789949,3
2343,1741,2853,4719,920,9,117619,531301338,3
2344,2411,7438,4902,1465,8,117634,373872127,3
2345,2331,4588,2389,467,8,117647,1901983072,4
2346,1519,6882,485,962,6,117683,140123555,0
2347,2564,752,259,62,8,117700,385480016,3
2348,2564,3352,4240,887,5,117700,735712840,2
2349,347,248,868,692,10,117722,821732951,2
2350,1180,5048,2845,1184,8,117724,684803151,2
2351,1180,5420,664,760,8,117724,754809706,2
2352,1180,7266,3389,768,8,117724,2147483647,4
2353,230,6652,1082,42,8,117751,375413596,3
2354,325,1886,3508,681,8,117803,739419765,2
2355,1310,3100,3339,445,8,117836,2070366561,4
2356,1128,7438,4902,1465,10,117839,552149519,3
2357,882,4780,456,1027,9,117845,1591840082,1
2358,507,1712,2376,961,7,117859,142004235,0
2359,507,5811,3289,995,7,117859,312305060,3
2360,1112,5986,121,747,8,117861,316666343,3
2361,825,428,996,747,8,117873,316192945,3
2362,825,7438,4902,1465,5,117873,385720114,3
2363,825,6864,489,1080,7,117873,812911504,2
2364,1637,3130,1653,354,7,117912,2070513351,4
2365,1417,5876,1642,404,8,117924,460877305,3
2366,13,524,4862,965,8,117998,140272658,0
2367,663,7438,4902,1465,7,118127,67088300,0
2368,2062,7438,4902,1465,5,118135,1860197094,4
2369,1231,7438,4902,1465,10,118173,316693235,3
2370,930,1007,4194,42,10,118178,679435549,2
2371,1377,5166,4484,1296,7,118275,451406621,3
2372,1377,6641,1904,128,9,118275,553586203,3
2373,1377,5104,3270,1457,10,118275,821758586,2
2374,1783,5745,844,554,10,118286,61099015,0
2375,433,7438,4902,1465,8,118320,22404270,0
2376,433,627,4006,687,9,118320,773611703,2
2377,1212,7288,349,562,9,118333,380718057,3
2378,1212,1177,2772,162,10,118333,764220349,2
2379,1212,4320,2772,162,10,118333,764220373,2
2380,1212,4023,2772,162,10,118333,1556615086,1
2381,671,7438,4902,1465,5,118434,99234211,0
2382,671,4461,4642,1307,9,118434,747530351,2
2383,671,4942,2550,914,7,118434,825615488,2
2384,2007,6309,490,871,8,118444,785266917,2
2385,2066,6726,2876,107,2,118489,38077013,0
2386,1792,4583,920,704,6,118528,679410325,2
2387,1922,7438,4902,1465,10,118533,60256656,0
2388,1922,4223,3288,108,8,118533,61015725,0
2389,1922,3469,1050,116,10,118533,316776963,3
2390,1922,2410,1882,1149,10,118533,590353403,3
2391,1922,4060,3340,680,10,118533,787946052,2
2392,1922,1258,4520,580,5,118533,1401901204,1
2393,1050,1987,845,158,7,118584,425190641,3
2394,263,7438,4902,1465,8,118625,349223582,3
2395,1266,434,3922,727,4,118627,843947888,2
2396,2564,7058,2144,1211,10,118628,312141440,3
2397,2564,4381,326,128,9,118628,553287893,3
2398,124,6921,998,573,7,118632,156005360,0
2399,124,7427,3647,1208,7,118632,312853807,3
2400,124,5737,2345,619,8,118632,395478057,3
2401,281,383,3941,947,10,118659,679442588,2
2402,300,3457,4567,871,6,118677,785267115,2
2403,2026,2057,663,109,7,118683,380820447,3
2404,2487,7266,3389,768,8,118688,2147483647,4
2405,1915,5259,4531,1431,10,118711,786929170,2
2406,2216,6965,1202,385,6,118797,844065328,2
2407,2060,7438,4902,1465,10,118800,765340771,2
2408,1062,4740,3891,223,7,118856,786703695,2
2409,303,4968,927,554,8,118881,42941342,0
2410,303,4159,315,365,8,118881,48629577,0
2411,303,3542,3366,1184,7,118881,671725823,2
2412,303,7438,4902,1465,6,118881,749310405,2
2413,462,1950,444,1015,10,118904,743449908,2
2414,2570,7266,3389,768,8,118933,2147483647,4
2415,2756,1329,3459,108,5,118951,60512806,0
2416,1860,2883,935,129,9,118997,553274325,3
2417,1814,614,33,125,9,119066,345446860,3
2418,2635,4567,4234,1131,8,119145,67231973,0
2419,2635,953,1699,1031,9,119145,132261197,0
2420,1950,6926,2823,1246,9,119146,877853789,2
2421,2863,1522,2664,437,5,119151,359612865,3
2422,1557,5885,1367,554,8,119168,583300596,3
2423,572,3116,1669,1301,8,119179,812524810,2
2424,1744,7438,4902,1465,10,119196,45116563,0
2425,1744,5707,249,171,10,119196,155786120,0
2426,1744,7438,4902,1465,10,119196,671785052,2
2427,887,6162,3648,554,8,119248,6021905,0
2428,887,5694,3802,1149,7,119248,590494457,3
2429,1536,7266,3389,768,6,119298,2147483647,4
2430,633,5156,618,129,8,119344,553572997,3
2431,317,5258,4308,1079,5,119364,394846737,3
2432,317,712,401,1150,8,119364,590582895,3
2433,2054,2159,743,428,10,119386,449237281,3
2434,1124,5100,4311,1424,6,119395,688162827,2
2435,2564,3721,2769,926,8,119421,75284802,0
2436,163,5469,395,563,8,119462,60177640,0
2437,993,1278,4769,1062,8,119488,39913493,0
2438,2329,7266,3389,768,6,119495,2147483647,4
2439,2181,7438,4902,1465,5,119505,14100858,0
2440,2236,6856,139,339,6,119541,385332998,3
2441,1993,5726,1680,365,8,119567,486250253,3
2442,1834,7438,4902,1465,5,119575,34542820,0
2443,1834,5295,4002,1392,5,119575,44651652,0
2444,1834,7438,4902,1465,6,119575,446609404,3
2445,1834,1941,2625,1161,8,119575,684859726,2
2446,1834,41,1075,836,9,119575,1551667193,1
2447,1834,36,1075,835,9,119575,1551669293,1
2448,2275,3014,3364,387,5,119584,847223682,2
2449,453,7266,3389,768,9,119603,2147483647,4
2450,1502,7438,4902,1465,8,119631,446604402,3
2451,1502,5872,1857,129,9,119631,553581554,3
2452,1390,7365,1779,1031,5,119654,130416142,0
2453,1390,4787,3459,128,9,119654,553562614,3
2454,1390,6813,4551,324,7,119654,886775981,2
2455,1390,6628,4266,1001,7,119654,1889546348,4
2456,2812,971,3229,1014,7,119725,743444051,2
2457,2812,6210,4665,919,9,119725,1841492086,4
2458,977,1654,469,446,6,119748,6366023,0
2459,977,1268,853,1112,9,119748,851793223,2
2460,1888,6770,4210,619,8,119749,395861357,3
2461,1888,6769,4210,619,8,119749,395957524,3
2462,1888,3252,1955,182,8,119749,439321808,3
2463,1888,5999,2255,1149,10,119749,590414291,3
2464,1888,7240,4463,1149,10,119749,590761501,3
2465,1888,5952,2529,746,8,119749,689855907,2
2466,1888,1586,4790,1231,5,119749,717283194,2
2467,1888,7438,4902,1465,5,119749,717283364,2
2468,1888,4723,4790,503,5,119749,717284964,2
2469,1888,673,2943,214,8,119749,763609323,2
2470,1888,3421,4199,419,8,119749,781432413,2
2471,1888,1571,972,358,10,119749,789454068,2
2472,1888,7438,4902,1465,10,119749,789478897,2
2473,1888,4983,3858,391,10,119749,794503985,2
2474,1888,2460,2266,1314,9,119749,816730091,2
2475,493,7438,4902,1465,10,119858,55357535,0
2476,493,2847,1992,1214,10,119858,312146310,3
2477,493,6639,3653,544,10,119858,380718804,3
2478,493,6792,4357,784,10,119858,385483902,3
2479,493,6231,1733,314,10,119858,440508320,3
2480,493,362,3869,1195,10,119858,688007481,2
2481,493,364,2838,556,10,119858,694014540,2
2482,253,2999,1498,465,9,119859,2070374637,4
2483,253,7266,3389,768,8,119859,2147483647,4
2484,162,7438,4902,1465,7,119869,99285924,0
2485,2858,7266,3389,768,8,119914,2147483647,4
2486,1739,2080,2991,1205,10,119923,553379194,3
2487,177,7266,3389,768,6,120068,2147483647,4
2488,2072,7438,4902,1465,9,120080,82881757,0
2489,2072,2391,733,965,9,120080,140620443,0
2490,2635,7438,4902,1465,8,120082,446608602,3
2491,1587,7438,4902,1465,8,120093,0,0
2492,1587,3087,2777,125,5,120093,345260406,3
2493,1587,3358,302,544,5,120093,380698498,3
2494,1587,6521,2336,158,5,120093,425044777,3
2495,1587,3818,2371,158,5,120093,425146413,3
2496,1587,7100,1069,158,10,120093,425188809,3
2497,1587,3340,3827,333,5,120093,440156998,3
2498,1587,7438,4902,1465,5,120093,440176387,3
2499,1587,7438,4902,1465,5,120093,449242692,3
2500,1587,7438,4902,1465,10,120093,451161343,3
2501,1587,3327,1860,1012,8,120093,452262496,3
2502,1587,1324,2276,1184,7,120093,671679473,2
2503,1587,4353,3230,364,6,120093,787109207,2
2504,2268,7438,4902,1465,4,120163,743203011,2
2505,2268,4175,2491,1097,3,120163,1893329127,4
2506,2165,7266,3389,768,8,120168,2147483647,4
2507,871,5113,1833,128,5,120172,553374168,3
2508,1887,2156,2069,1213,5,120178,31298328,0
2509,110,1332,586,309,8,120187,886770831,2
2510,1143,3534,4857,77,5,120283,174436068,0
2511,1973,6667,3760,1014,6,120332,67179275,0
2512,1394,4926,3014,1253,8,120333,786868619,2
2513,2150,1623,2735,128,10,120337,553280813,3
2514,2155,6508,123,1014,10,120377,671683993,2
2515,327,896,1890,107,9,120396,38071843,0
2516,327,2001,1191,129,7,120396,55327032,0
2517,327,3596,2879,561,10,120396,61030597,0
2518,327,1487,3552,427,9,120396,345446666,3
2519,327,2705,3471,108,7,120396,380723638,3
2520,327,6603,2378,336,10,120396,440209862,3
2521,327,5156,618,129,10,120396,553572997,3
